3.3823 
3.9819 
4.7449 
3.9669 
3.8281
1.9673 
4.0392 
2.6872 
2.9986 
3.6124 
3.5115 
3.3538 
3.5519 
3.5999 
3.5610 
4.2779 
3.5349 
3.8730 
3.4856 
3.9550 
3.3823 
4.1343 
4.1051 
3.4369 
4.0199 
3.6809 
3.0830 
3.0059 
2.9797 
6.4544 
3.3646 
5.9941 
3.3010 
5.2890 
3.2282 
3.5061 
3.2274 
4.8344 
3.8826 
3.6807 
3.6068 
3.8733 
3.4396 
4.1605 
4.5159 
2.0113 
4.1310 
3.6074 
3.6659 
3.2238 
3.5331 
3.2744 
1.5401 
3.5934 
4.1217 
4.3508 
3.1086 
3.4286 
3.5152 
3.8604 
3.2853 
3.4779 
3.8896 
3.9443 
3.8177 
4.0267 
3.8896 
3.8026 
4.2382 
3.5938 
3.1478 
3.1099 
3.4198 
4.1532 
3.5523 
3.2195 
3.3782 
3.5403 
3.4872 
3.8454 
3.9456 
3.9646 
3.5748 
3.9104 
4.0260 
3.3279 
3.1834 
3.4781 
3.5554 
4.3950 
3.1068 
3.1489 
3.7428 
3.5573 
3.8368 
3.2147 
