793.550903861868	5.382591632688465	776.8423 	75.026859515	0.9789445090660794	252.0	E65094500	10.576890849379277	0.41333202243708156	7072902.95	633856.53	916.8617	4.30	171.093648118983	0.42366802337107434	3.3823 	3.5754 	0.34065665802284945	2.0361 	1.7152 	482 	73.0
2444.68612863015	7.092032508044622	2354.5828 	116.39141232099999	0.9631431914408423	737.0	E65095000	21.004007768956903	0.40046040615797607	7095664.81	655060.55	896.3566	4.94	395.673833884198	0.4793422117233656	3.9819 	4.2359 	0.19622679482724012	2.2425 	1.7345 	1418 	135.0
606.366216985913	5.780097374705096	578.1666 	60.891492295	0.9534940829552051	471.0	E65135000	9.958143480016233	0.4287837823360141	7135995.72	676004.92	918.6203	4.06	160.60450111902	0.45631625566543327	4.7449 	4.5591 	0.29541288616943673	2.5080 	1.9416 	376 	79.0
953.665344305638	5.5870312767926	899.5341 	1.2685068000000002	0.9432387423650684	484.0	E65136550	751.8015231023104	0.40789990149346383	7135303.34	668994.62	901.8599	4.07	194.685749015554	27.470101246639494	3.9669 	4.8028 	0.3161822897256069	2.4132 	1.8399 	571 	107.0
757.5214489	6.039644141	711.0868	71.66839971	0.938701869	577	E65180000	10.56981113	0.399988674	7056212.17	569403.29	889.9819	6.58	187.5702153	0.433336049	3.8281	4.4446	0.270568382	2.5248	2.1033	431	86
68.1297205911117	4.6405908947945855	62.4295 	15.542174376999998	0.9163328347503106	386.0	E65365000	4.383538553777463	0.4109806961934454	7098607.41	448645.95	1034.183	7.88	43.2211827113554	0.5992548891108724	1.9673 	5.8125 	0.45830350457553487	4.0295 	2.3579 	38 	18.0
1659.53007222109	6.072504020417346	1510.9214 	169.847505526	0.9104513532423101	554.0	E65925000	9.77070618188768	0.41397261278943237	7076105.19	404939.71	1096.792	3.71	279.135731882437	0.2706377970280882	4.0392 	4.1746 	0.2676480745099428	2.3187 	1.7071 	990 	163.0
152.905882498634	4.703124173666828	134.1334 	21.094539238000003	0.8772285134366775	338.0	E65925800	7.248600254950683	0.3139185963001051	7085885.00	337952.33	824.1662	5.44	65.6226253981344	0.661450139652471	2.6872 	2.8750 	0.4461972145166787	1.5541 	1.8495 	77 	18.0
270.797030427849	4.857826620962385	246.2856 	41.805986231000006	0.9094841239982511	349.0	E65948000	6.4774702104036805	0.4099010976029694	7090991.27	293380.63	775.399	6.38	90.2025922635512	0.4441590698061117	2.9986 	3.5445 	0.41823052242555886	2.2200 	1.6786 	164 	43.0
533.097247291709	5.61591111374126	472.7467 	67.299909065	0.8867926112950169	714.0	E71010000	7.921217943650263	0.36953858043878113	6871851.72	632145.21	1400.16	8.90	146.311514116225	0.38711838911395247	3.6124 	4.1431 	0.31293871483975555	2.3554 	1.9904 	289 	62.0
2820.95054026068	6.100295058322963	2551.7544 	218.931900456	0.9045725416242838	1031.0	E71020000	12.885059392373122	0.38214069499438424	6850992.16	609125.41	1213.489	8.57	365.597852968042	0.2737434574325552	3.5115 	4.2076 	0.265214987383746	2.6161 	1.7976 	1601 	185.0
1158.02929249621	4.87584823680921	992.7623 	80.431611807	0.8572859999594951	782.0	E71030000	14.397688501816475	0.33936965372686045	6892278.51	612413.95	1303.808	8.42	187.22550530171	0.47740620572160986	3.3538 	4.6867 	0.4151445934356375	2.7286 	1.9612 	561 	58.0
550.088398346154	5.402780429094399	516.7833 	60.327810604	0.9394550067838441	404.0	E71050000	9.118321928786866	0.3962999413465528	6893749.93	569316.75	1111.504	4.24	142.98438775459	0.4386859626038418	3.5519 	4.0802 	0.3381155226281785	2.0865 	1.7926 	311 	73.0
1012.80941343595	5.418381453032356	876.8089 	114.165793083	0.8657195404863299	972.0	E71200000	8.871391211723328	0.36334575401660435	6904569.03	638530.07	1191.171	12.24	194.575654483109	0.3145451013405401	3.5999 	4.6136 	0.3361712688365827	4.0240 	3.1583 	552 	134.0
487.662982404262	4.914976355547566	438.0168 	53.213181401	0.8981957126220699	966.0	E71250000	9.16432676199844	0.40806870150138513	6918244.77	650837.97	1113.639	12.42	122.471880815649	0.46826934739524423	3.5610 	4.0549 	0.4085609733995475	2.3061 	2.5044 	290 	62.0
1993.76503419415	4.678312174413142	1793.4010 	142.626581233	0.899504690493715	978.0	E71300000	13.978916250800843	0.3776774028461941	6913656.47	638616.62	1111.75	11.07	235.711756930111	0.353257649311811	4.2779 	4.1428 	0.450942688037213	2.8981 	2.4083 	1132 	155.0
4719.53810776272	6.232840850423992	4456.7402 	311.937407921	0.9443170281154276	998.0	E71303000	15.129759970814309	0.386266613040272	6932696.81	604430.55	990.7339	7.25	483.159858747752	0.24850626890611766	3.5349 	4.6983 	0.25405495514258125	3.0934 	1.9956 	2706 	296.0
3328.63362471033	5.611860923371664	3082.4658 	224.443351379	0.9260453830415919	989.0	E71350001	14.830618079167449	0.37432776943375123	6924909.45	624616.17	1029.911	8.51	365.338092433881	0.29005563853436667	3.8730 	4.4375 	0.3133905858901348	2.6526 	2.1630 	1874 	219.0
3674.13241736991	5.752258376944073	3389.3577 	143.064411657	0.9224919831349565	688.0	E71498000	25.681665865153953	0.3848527596107158	7004617.37	537875.91	1021.153	5.38	393.433056438941	0.4780803000115665	3.4856 	3.6395 	0.29827920365087646	2.0079 	1.6141 	2089 	151.0
10123.7541920886	6.806036887613264	9424.7842 	430.78265371699996	0.9309574315193446	1114.0	E71550000	23.500839935721597	0.384146031818822	6963858.84	556249.12	987.2938	6.30	772.716442806229	0.26355280812685156	3.9550 	4.1258 	0.2130645260041587	2.2808 	1.6711 	5748 	411.0
1620.80337991377	4.88203314676797	1493.1313 	108.901314484	0.9212291376634701	368.0	E72430000	14.883230634942443	0.42694876415966987	6890720.54	441496.31	742.5278	4.31	221.779270136583	0.41714505941210395	3.3823 	3.9760 	0.41409338979857724	2.4149 	1.5710 	984 	94.0
2795.12627524611	5.1200681704037185	2608.2666 	155.186413706	0.9331480381044119	516.0	E72630000	18.011410976617224	0.4218056301932869	6898596.97	398831.81	659.9942	5.97	305.443944149692	0.3844165518253802	4.1343 	4.2855 	0.37648550369306316	2.4443 	1.9534 	1678 	138.0
3653.06751488368	5.326137326733853	3404.7124 	188.15746566700003	0.9320146386915086	541.0	E72680000	19.41494854819557	0.41417247117267597	6907858.27	398312.56	651.0735	6.49	363.242175966655	0.3624619761307425	4.1051 	4.4534 	0.34791649988712103	2.6405 	1.9088 	2181 	165.0
800.164584647603	5.3287015258616	751.2624 	79.931345095	0.9388848424613296	604.0	E72715000	10.010648309453462	0.38492080993017824	7038468.56	500690.07	1045.189	6.08	170.085040231855	0.39932601176765786	3.4369 	4.3561 	0.3475817419604217	2.6349 	1.7432 	449 	74.0
2005.18334685291	4.952009888652564	1884.3469 	146.201111435	0.9397379561113152	743.0	E72810000	13.715240104343534	0.38599961505504	7030419.02	489353.25	1002.962	7.72	250.215153088918	0.3456061242359932	4.0199 	4.0775 	0.4024729888336089	2.3360 	1.7451 	1124 	136.0
3695.90259338525	5.096914367864252	3465.9009 	188.698261356	0.9377684645161115	863.0	E72849000	19.586309735056457	0.38691495889511424	7020205.62	479574.17	955.0331	9.06	349.64124246459	0.36353599555821675	3.6809 	4.4648 	0.37991380165633976	2.4298 	1.7415 	2100 	182.0
