2.0361 
2.2425 
2.5080 
2.4132 
2.5248
4.0295 
2.3187 
1.5541 
2.2200 
2.3554 
2.6161 
2.7286 
2.0865 
4.0240 
2.3061 
2.8981 
3.0934 
2.6526 
2.0079 
2.2808 
2.4149 
2.4443 
2.6405 
2.6349 
2.3360 
2.4298 
4.9281 
7.5020 
10.4362 
4.0480 
5.2351 
4.2034 
3.4772 
3.3662 
2.8421 
3.3253 
2.3772 
3.2699 
2.4445 
3.3608 
4.0331 
2.6291 
2.3794 
2.9784 
2.9097 
1.3882 
3.4001 
3.7649 
2.4127 
1.9981 
1.8448 
2.4125 
3.2103 
2.0947 
2.2128 
2.5688 
2.1406 
1.7840 
1.9987 
1.7979 
2.2072 
3.3913 
2.2050 
2.4960 
2.5216 
2.0944 
2.2301 
2.2571 
2.4825 
1.8272 
3.1376 
4.5050 
1.9378 
2.8121 
2.2309 
2.1766 
2.7886 
2.3832 
2.7953 
2.1911 
2.2191 
2.0330 
2.7418 
2.0370 
2.2140 
2.7147 
3.2765 
2.1434 
2.5284 
2.5837 
2.0320 
2.0454 
2.5456 
2.7429 
2.2401 
2.8142 
