482 
1418 
376 
571 
431
38 
990 
77 
164 
289 
1601 
561 
311 
552 
290 
1132 
2706 
1874 
2089 
5748 
984 
1678 
2181 
449 
1124 
2100 
233 
380 
510 
794 
1075 
435 
158 
3294 
368 
571 
245 
4638 
35348 
3171 
178 
465 
347 
1132 
326 
23 
890 
206 
104 
493 
185 
266 
18 
236 
404 
999 
203 
224 
936 
2983 
826 
1920 
5686 
506 
308 
928 
5724 
7101 
59 
158 
440 
706 
605 
341 
1127 
245 
413 
346 
545 
224 
354 
222 
578 
982 
1595 
380 
536 
83 
301 
302 
348 
734 
172 
180 
995 
382 
